MRUN,GENERO,EDAD,TRAMO_EDAD,COMUNA,REGION,REGION_ORD,TIPO_COLEGIO,GRADO,ZONA,SUBSECTOR,SECTOR
11725592,Mujer,36,30-39,LA SERENA,Coquimbo,Coquimbo,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11725743,Mujer,58,50-59,CHILLÁN,Ñuble,Ñuble,Municipal,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11726439,Mujer,59,50-59,LA CISTERNA,Metropolitana,Metropolitana,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11727016,Mujer,48,40-49,LONCOCHE,Araucanía,Araucanía,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11727100,Mujer,50,50-59,VALPARAÍSO,Valparaíso,Valparaíso,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11728146,Mujer,45,40-49,CALLE LARGA,Valparaíso,Valparaíso,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11728465,Mujer,26,< 30,CALAMA,Antofagasta,Antofagasta,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11728561,Hombre,34,30-39,PUENTE ALTO,Metropolitana,Metropolitana,Particular Pagado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11730235,Mujer,62,60+,SAN BERNARDO,Metropolitana,Metropolitana,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11730252,Hombre,42,40-49,COELEMU,Ñuble,Ñuble,Municipal,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11730805,Mujer,37,30-39,PUERTO VARAS,Los Lagos,Los Lagos,Particular Pagado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11731327,Mujer,30,30-39,COQUIMBO,Coquimbo,Coquimbo,Servicio Local de Educación,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11731696,Mujer,26,< 30,SAN MIGUEL,Metropolitana,Metropolitana,Particular Subvencionado,Educación Especial,Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11732976,Mujer,42,40-49,CURACAVÍ,Metropolitana,Metropolitana,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11733726,Mujer,32,30-39,LO BARNECHEA,Metropolitana,Metropolitana,Particular Pagado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11733935,Mujer,61,60+,MAIPÚ,Metropolitana,Metropolitana,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11734094,Mujer,40,40-49,SAN ANTONIO,Valparaíso,Valparaíso,Particular Subvencionado,Educación Especial,Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11735047,Mujer,51,50-59,PROVIDENCIA,Metropolitana,Metropolitana,Particular Subvencionado,Media H-C (Jóvenes),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11735482,Hombre,33,30-39,PELARCO,Maule,Maule,Municipal,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11736033,Mujer,36,30-39,CONCEPCIÓN,Biobío,Biobío,Particular Pagado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11736290,Hombre,38,30-39,PUERTO MONTT,Los Lagos,Los Lagos,Municipal,Media H-C (Jóvenes),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11736493,Mujer,43,40-49,LAS CONDES,Metropolitana,Metropolitana,Particular Pagado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11736712,Mujer,42,40-49,ANCUD,Los Lagos,Los Lagos,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11737485,Mujer,45,40-49,VICUÑA,Coquimbo,Coquimbo,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11737771,Hombre,64,60+,ERCILLA,Araucanía,Araucanía,Municipal,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11739412,Mujer,34,30-39,HUASCO,Atacama,Atacama,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11739837,Mujer,42,40-49,ARICA,Arica y Parinacota,Arica y Parinacota,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11740469,Mujer,44,40-49,CHILLÁN,Ñuble,Ñuble,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11740677,Mujer,26,< 30,QUILPUÉ,Valparaíso,Valparaíso,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11742906,Hombre,47,40-49,TEMUCO,Araucanía,Araucanía,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11743058,Mujer,38,30-39,SAN FELIPE,Valparaíso,Valparaíso,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11743410,Mujer,30,30-39,TEMUCO,Araucanía,Araucanía,Particular Pagado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11744093,Mujer,36,30-39,MELIPILLA,Metropolitana,Metropolitana,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11744386,Mujer,61,60+,LA CISTERNA,Metropolitana,Metropolitana,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11745067,Hombre,53,50-59,LAMPA,Metropolitana,Metropolitana,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11745203,Mujer,43,40-49,GORBEA,Araucanía,Araucanía,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11745358,Mujer,42,40-49,PUERTO MONTT,Los Lagos,Los Lagos,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11747868,Mujer,49,40-49,SAN CLEMENTE,Maule,Maule,Municipal,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11748549,Mujer,41,40-49,VILLARRICA,Araucanía,Araucanía,Municipal,Media H-C (Jóvenes),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11749261,Mujer,57,50-59,MACUL,Metropolitana,Metropolitana,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11749305,Mujer,62,60+,LA FLORIDA,Metropolitana,Metropolitana,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11749892,Mujer,34,30-39,LAS CONDES,Metropolitana,Metropolitana,Particular Pagado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11749904,Hombre,27,< 30,SANTIAGO,Metropolitana,Metropolitana,Municipal,Media H-C (Jóvenes),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11750120,Mujer,47,40-49,LA UNIÓN,Los Ríos,Los Ríos,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11750276,Mujer,29,< 30,MAIPÚ,Metropolitana,Metropolitana,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11751226,Mujer,36,30-39,MULCHÉN,Biobío,Biobío,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11751277,Mujer,43,40-49,PEÑAFLOR,Metropolitana,Metropolitana,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11751901,Hombre,42,40-49,SAN FERNANDO,O'Higgins,O'Higgins,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11752315,Mujer,62,60+,REQUÍNOA,O'Higgins,O'Higgins,Municipal,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11752510,Mujer,32,30-39,IQUIQUE,Tarapacá,Tarapacá,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11752597,Mujer,50,50-59,TEMUCO,Araucanía,Araucanía,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11752672,Hombre,65,60+,MARIQUINA,Los Ríos,Los Ríos,Servicio Local de Educación,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11752959,Mujer,47,40-49,INDEPENDENCIA,Metropolitana,Metropolitana,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11754310,Mujer,53,50-59,ARICA,Arica y Parinacota,Arica y Parinacota,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11755332,Mujer,51,50-59,QUILPUÉ,Valparaíso,Valparaíso,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11755534,Mujer,43,40-49,RECOLETA,Metropolitana,Metropolitana,Municipal,Media H-C (Jóvenes),Urbana,EDUCACIÓN CIUDADANA,Formación General
11756837,Mujer,35,30-39,ARICA,Arica y Parinacota,Arica y Parinacota,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11757442,Mujer,34,30-39,VILLA ALEMANA,Valparaíso,Valparaíso,Municipal,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11757569,Mujer,37,30-39,LA REINA,Metropolitana,Metropolitana,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11757985,Hombre,68,60+,PUERTO VARAS,Los Lagos,Los Lagos,Servicio Local de Educación,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11758151,Mujer,41,40-49,PARRAL,Maule,Maule,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11758499,Mujer,35,30-39,FUTRONO,Los Ríos,Los Ríos,Municipal,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11758977,Mujer,61,60+,PURRANQUE,Los Lagos,Los Lagos,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11759627,Mujer,26,< 30,QUINTA DE TILCOCO,O'Higgins,O'Higgins,Municipal,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11760580,Hombre,32,30-39,COPIAPÓ,Atacama,Atacama,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11760834,Hombre,37,30-39,ALTO HOSPICIO,Tarapacá,Tarapacá,Particular Subvencionado,Media H-C (Jóvenes),Urbana,EDUCACIÓN CIUDADANA,Formación General
11761377,Mujer,42,40-49,ANTOFAGASTA,Antofagasta,Antofagasta,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11762765,Mujer,52,50-59,VALPARAÍSO,Valparaíso,Valparaíso,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11762920,Mujer,39,30-39,PUNTA ARENAS,Magallanes,Magallanes,Servicio Local de Educación,Educación Especial,Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11763053,Mujer,28,< 30,LINARES,Maule,Maule,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11763867,Hombre,40,40-49,LO BARNECHEA,Metropolitana,Metropolitana,Particular Pagado,Media H-C (Jóvenes),Urbana,EDUCACIÓN CIUDADANA,Formación General
11764288,Hombre,37,30-39,LAUTARO,Araucanía,Araucanía,Particular Subvencionado,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11764505,Mujer,36,30-39,COLINA,Metropolitana,Metropolitana,Particular Pagado,Media H-C (Jóvenes),Urbana,EDUCACIÓN CIUDADANA,Formación General
11764963,Mujer,52,50-59,PEÑAFLOR,Metropolitana,Metropolitana,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11765134,Mujer,46,40-49,MEJILLONES,Antofagasta,Antofagasta,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11765876,Hombre,38,30-39,PUDAHUEL,Metropolitana,Metropolitana,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11766090,Hombre,43,40-49,CONCÓN,Valparaíso,Valparaíso,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11767034,Mujer,41,40-49,LOS ÁNGELES,Biobío,Biobío,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11767190,Hombre,47,40-49,QUINTERO,Valparaíso,Valparaíso,Servicio Local de Educación,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11767583,Mujer,57,50-59,LA PINTANA,Metropolitana,Metropolitana,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11767855,Hombre,40,40-49,MELIPILLA,Metropolitana,Metropolitana,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11772016,Mujer,39,30-39,PUNTA ARENAS,Magallanes,Magallanes,Particular Subvencionado,Media H-C (Jóvenes),Urbana,EDUCACIÓN CIUDADANA,Formación General
11772068,Hombre,38,30-39,CERRO NAVIA,Metropolitana,Metropolitana,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11772428,Mujer,37,30-39,PROVIDENCIA,Metropolitana,Metropolitana,Particular Pagado,Media H-C (Jóvenes),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11773221,Mujer,39,30-39,PROVIDENCIA,Metropolitana,Metropolitana,Particular Pagado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11773987,Mujer,57,50-59,VALPARAÍSO,Valparaíso,Valparaíso,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11774763,Mujer,55,50-59,ARAUCO,Biobío,Biobío,Municipal,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11775045,Mujer,37,30-39,ISLA DE MAIPO,Metropolitana,Metropolitana,Municipal,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11775087,Hombre,34,30-39,ÑUÑOA,Metropolitana,Metropolitana,Particular Pagado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11775144,Mujer,27,< 30,LINARES,Maule,Maule,Particular Subvencionado,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11775160,Mujer,29,< 30,LIMACHE,Valparaíso,Valparaíso,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11775488,Mujer,42,40-49,SALAMANCA,Coquimbo,Coquimbo,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11775891,Mujer,40,40-49,SANTIAGO,Metropolitana,Metropolitana,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11777103,Mujer,47,40-49,MAIPÚ,Metropolitana,Metropolitana,Particular Subvencionado,Media H-C (Jóvenes),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11777243,Mujer,47,40-49,CAUQUENES,Maule,Maule,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11777299,Mujer,27,< 30,ÑUÑOA,Metropolitana,Metropolitana,Municipal,Educación Especial,Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11777859,Mujer,49,40-49,COLBÚN,Maule,Maule,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11778076,Hombre,31,30-39,PIRQUE,Metropolitana,Metropolitana,Particular Subvencionado,Media TP y Artística (Jóvenes),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11778524,Hombre,35,30-39,TIERRA AMARILLA,Atacama,Atacama,Servicio Local de Educación,Media TP y Artística (Jóvenes),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11779655,Mujer,48,40-49,MAIPÚ,Metropolitana,Metropolitana,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11780999,Mujer,48,40-49,QUIRIHUE,Ñuble,Ñuble,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11781352,Mujer,34,30-39,LA FLORIDA,Metropolitana,Metropolitana,Particular Pagado,Básica (Niños),Urbana,FORMACIÓN CIUDADANA,Formación General
11782639,Mujer,39,30-39,PUERTO MONTT,Los Lagos,Los Lagos,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11783021,Hombre,32,30-39,LA FLORIDA,Metropolitana,Metropolitana,Particular Subvencionado,Media H-C (Jóvenes),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11783280,Hombre,69,60+,CURICÓ,Maule,Maule,Municipal,Media H-C (Jóvenes),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11783470,Mujer,60,60+,ANDACOLLO,Coquimbo,Coquimbo,Servicio Local de Educación,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11783727,Mujer,24,< 30,SANTIAGO,Metropolitana,Metropolitana,Municipal,Educación Especial,Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11783814,Mujer,56,50-59,LOS ANDES,Valparaíso,Valparaíso,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11784093,Mujer,27,< 30,MAIPÚ,Metropolitana,Metropolitana,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11784379,Mujer,41,40-49,SAN ROSENDO,Biobío,Biobío,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11785185,Mujer,54,50-59,PEÑALOLÉN,Metropolitana,Metropolitana,Particular Pagado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11785214,Mujer,36,30-39,LAS CONDES,Metropolitana,Metropolitana,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11785439,Mujer,62,60+,INDEPENDENCIA,Metropolitana,Metropolitana,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11785640,Mujer,43,40-49,TALCAHUANO,Biobío,Biobío,Municipal,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11786114,Mujer,31,30-39,ANDACOLLO,Coquimbo,Coquimbo,Servicio Local de Educación,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11786447,Mujer,34,30-39,CERRILLOS,Metropolitana,Metropolitana,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11786869,Mujer,40,40-49,LA SERENA,Coquimbo,Coquimbo,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11787289,Mujer,55,50-59,FRESIA,Los Lagos,Los Lagos,Servicio Local de Educación,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11790263,Mujer,32,30-39,COQUIMBO,Coquimbo,Coquimbo,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11790543,Hombre,25,< 30,SAN JOAQUÍN,Metropolitana,Metropolitana,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11790598,Mujer,34,30-39,PUDAHUEL,Metropolitana,Metropolitana,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11790706,Mujer,62,60+,VILLA ALEMANA,Valparaíso,Valparaíso,Particular Subvencionado,Media H-C (Jóvenes),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11790928,Hombre,29,< 30,MOLINA,Maule,Maule,Particular Subvencionado,Media H-C (Jóvenes),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11791317,Mujer,54,50-59,ARICA,Arica y Parinacota,Arica y Parinacota,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11791804,Mujer,38,30-39,VIÑA DEL MAR,Valparaíso,Valparaíso,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11791968,Mujer,58,50-59,PUERTO VARAS,Los Lagos,Los Lagos,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11792386,Hombre,67,60+,HUALAIHUÉ,Los Lagos,Los Lagos,Municipal,Básica (Niños),Rural,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11792992,Mujer,60,60+,PAILLACO,Los Ríos,Los Ríos,Servicio Local de Educación,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11793181,Mujer,41,40-49,LAS CONDES,Metropolitana,Metropolitana,Particular Pagado,Media H-C (Jóvenes),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11793207,Mujer,29,< 30,SAN FERNANDO,O'Higgins,O'Higgins,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11793531,Mujer,42,40-49,VIÑA DEL MAR,Valparaíso,Valparaíso,Particular Pagado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11793940,Hombre,55,50-59,EL QUISCO,Valparaíso,Valparaíso,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11795000,Mujer,31,30-39,LOS ÁNGELES,Biobío,Biobío,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
11795303,Mujer,33,30-39,VALDIVIA,Los Ríos,Los Ríos,Particular Subvencionado,Básica (Niños),Urbana,"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",Formación General
