NOM_COM_RBD,COD_DEPE2,COD_ENSE2,NOM_PLAN_EST,NOM_SUBSECTOR,TIPO_SUBSECTOR,TOTAL_DOCENTES
ALHUÉ,1,5,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN CIUDADANA,2,2
ALHUÉ,1,5,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN FÍSICA Y SALUD,2,3
ALHUÉ,1,5,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA,2,1
ALHUÉ,1,5,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA POLÍTICA,3,1
ALHUÉ,1,5,3° Y 4° MEDIO HC Y TP (2019),"GEOGRAFÍA, TERRITORIO Y DESAFÍOS SOCIOAMBIENTALES",3,1
ALHUÉ,1,5,3° Y 4° MEDIO HC Y TP (2019),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,1
ALHUÉ,1,5,3° Y 4° MEDIO HC Y TP (2019),IDIOMA EXTRANJERO: INGLÉS,2,1
ALHUÉ,1,5,3° Y 4° MEDIO HC Y TP (2019),LECTURA Y ESCRITURA ESPECIALIZADAS,3,1
ALHUÉ,1,5,3° Y 4° MEDIO HC Y TP (2019),LENGUA Y LITERATURA,2,3
ALHUÉ,1,5,3° Y 4° MEDIO HC Y TP (2019),"LÍMITES, DERIVADAS E INTEGRALES",3,1
ALHUÉ,1,5,3° Y 4° MEDIO HC Y TP (2019),MATEMÁTICA,2,2
ALHUÉ,1,5,3° Y 4° MEDIO HC Y TP (2019),PROMOCIÓN DE ESTILOS DE VIDA ACTIVOS Y SALUDABLES,3,1
ALHUÉ,1,5,3° Y 4° MEDIO HC Y TP (2019),QUÍMICA,3,1
ALHUÉ,1,5,3° Y 4° MEDIO HC Y TP (2019),RELIGIÓN,2,1
ALHUÉ,1,5,3° Y 4° MEDIO HC Y TP (2019),TALLER DE LITERATURA,3,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),APLICACIONES INFORMÁTICAS PARA LA GESTIÓN ADMINISTRATIVA,3,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),ARTES,2,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),ATENCIÓN DE CLIENTES,3,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS PARA LA CIUDADANÍA,2,2
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),"CÁLCULO DE REMUNERACIÓN, FINIQUITOS Y OBLIGACIONES LABORALES",2,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),DESARROLLO Y BIENESTAR DEL PERSONAL,2,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),DOTACIÓN DE PERSONAL,2,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN CIUDADANA,2,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN FÍSICA Y SALUD,2,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),EMPRENDIMIENTO Y EMPLEABILIDAD,2,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA,2,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),GESTIÓN COMERCIAL Y TRIBUTARIA,3,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),IDIOMA EXTRANJERO: INGLÉS,2,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),LEGISLACIÓN LABORAL,2,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),LENGUA Y LITERATURA,2,2
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),MATEMÁTICA,2,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),ORGANIZACIÓN DE OFICINA,3,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),PROCESOS ADMINISTRATIVOS,3,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),RELIGIÓN,2,1
ALHUÉ,1,7,3° Y 4° MEDIO HC Y TP (2019),UTILIZACIÓN DE INFORMACIÓN CONTABLE,3,1
ALTO BIOBÍO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ARTES VISUALES,2,11
ALTO BIOBÍO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),CHEDUNGUN,2,1
ALTO BIOBÍO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),CIENCIAS NATURALES,2,10
ALTO BIOBÍO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),EDUCACIÓN FÍSICA Y SALUD,2,3
ALTO BIOBÍO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,11
ALTO BIOBÍO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),IDIOMA (INGLÉS),2,4
ALTO BIOBÍO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),IDIOMA EXTRANJERO: INGLÉS,2,2
ALTO BIOBÍO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),LENGUA Y CULTURA DE LOS PPOOAA INTERCULTURALIDAD,2,1
ALTO BIOBÍO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),LENGUAJE Y COMUNICACIÓN,2,10
ALTO BIOBÍO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),MATEMÁTICA,2,10
ALTO BIOBÍO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),MÚSICA,2,10
ALTO BIOBÍO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ORIENTACIÓN,2,12
ALTO BIOBÍO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),RELIGIÓN,2,5
ALTO BIOBÍO,1,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),TECNOLOGÍA,2,9
ALTO BIOBÍO,1,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),ARTES VISUALES,2,3
ALTO BIOBÍO,1,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),CIENCIAS NATURALES,2,4
ALTO BIOBÍO,1,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),EDUCACIÓN FÍSICA Y SALUD,2,2
ALTO BIOBÍO,1,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,4
ALTO BIOBÍO,1,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),LENGUA Y CULTURA DE LOS PPOOAA MAPUCHE,2,2
ALTO BIOBÍO,1,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),LENGUAJE Y COMUNICACIÓN,2,3
ALTO BIOBÍO,1,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),MATEMÁTICA,2,3
ALTO BIOBÍO,1,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),MÚSICA,2,2
ALTO BIOBÍO,1,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),ORIENTACIÓN,2,4
ALTO BIOBÍO,1,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),RELIGIÓN,2,2
ALTO BIOBÍO,1,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),TECNOLOGÍA,2,4
ALTO BIOBÍO,1,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),ARTES VISUALES,2,3
ALTO BIOBÍO,1,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),CIENCIAS NATURALES,2,2
ALTO BIOBÍO,1,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),EDUCACIÓN FÍSICA Y SALUD,2,2
ALTO BIOBÍO,1,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,3
ALTO BIOBÍO,1,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),LENGUA Y CULTURA DE LOS PPOOAA MAPUCHE,2,2
ALTO BIOBÍO,1,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),LENGUAJE Y COMUNICACIÓN,2,3
ALTO BIOBÍO,1,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),MATEMÁTICA,2,3
ALTO BIOBÍO,1,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),MÚSICA,2,2
ALTO BIOBÍO,1,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),ORIENTACIÓN,2,3
ALTO BIOBÍO,1,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),RELIGIÓN,2,2
ALTO BIOBÍO,1,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),TECNOLOGÍA,2,3
ALTO BIOBÍO,1,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),ARTES VISUALES,2,2
ALTO BIOBÍO,1,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),CIENCIAS NATURALES,2,3
ALTO BIOBÍO,1,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),EDUCACIÓN FÍSICA Y SALUD,2,2
ALTO BIOBÍO,1,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,2
ALTO BIOBÍO,1,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),IDIOMA EXTRANJERO (INGLÉS),2,2
ALTO BIOBÍO,1,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),LENGUA Y CULTURA DE LOS PPOOAA MAPUCHE,2,3
ALTO BIOBÍO,1,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),LENGUAJE Y COMUNICACIÓN,2,2
ALTO BIOBÍO,1,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),MATEMÁTICA,2,2
ALTO BIOBÍO,1,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),MÚSICA,2,2
ALTO BIOBÍO,1,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),ORIENTACIÓN,2,4
ALTO BIOBÍO,1,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),RELIGIÓN,2,2
ALTO BIOBÍO,1,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),TECNOLOGÍA,2,4
ALTO BIOBÍO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ARTES VISUALES,2,2
ALTO BIOBÍO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),CHEDUNGUN,2,1
ALTO BIOBÍO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),CIENCIAS NATURALES,2,1
ALTO BIOBÍO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),EDUCACIÓN FÍSICA Y SALUD,2,1
ALTO BIOBÍO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,2
ALTO BIOBÍO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),IDIOMA EXTRANJERO: INGLÉS,2,1
ALTO BIOBÍO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),LENGUA Y LITERATURA,2,2
ALTO BIOBÍO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),MATEMÁTICA,2,1
ALTO BIOBÍO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),MÚSICA,2,1
ALTO BIOBÍO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ORIENTACIÓN,2,2
ALTO BIOBÍO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),RELIGIÓN,2,1
ALTO BIOBÍO,1,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),TECNOLOGÍA,2,2
ALTO BIOBÍO,1,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),ARTES VISUALES,2,4
ALTO BIOBÍO,1,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),CIENCIAS NATURALES,2,4
ALTO BIOBÍO,1,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),EDUCACIÓN FÍSICA Y SALUD,2,2
ALTO BIOBÍO,1,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,4
ALTO BIOBÍO,1,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),IDIOMA EXTRANJERO: INGLÉS,2,2
ALTO BIOBÍO,1,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),LENGUA INDÍGENA: MAPUZUGUN,2,1
ALTO BIOBÍO,1,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),LENGUA Y CULTURA DE LOS PPOOAA INTERCULTURALIDAD,2,2
ALTO BIOBÍO,1,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),LENGUA Y LITERATURA,2,3
ALTO BIOBÍO,1,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),MATEMÁTICA,2,2
ALTO BIOBÍO,1,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),MÚSICA,2,4
ALTO BIOBÍO,1,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),ORIENTACIÓN,2,5
ALTO BIOBÍO,1,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),RELIGIÓN,2,3
ALTO BIOBÍO,1,2,7° Y 8° BÁSICO - SECTOR LENGUA INDÍGENA (879/2016),TECNOLOGÍA,2,5
ALTO BIOBÍO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),ARTES VISUALES,2,1
ALTO BIOBÍO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),CIENCIAS NATURALES,2,1
ALTO BIOBÍO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),EDUCACIÓN FÍSICA Y SALUD,2,2
ALTO BIOBÍO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,1
ALTO BIOBÍO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),IDIOMA EXTRANJERO: INGLÉS,2,1
ALTO BIOBÍO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),LENGUA Y LITERATURA,2,1
ALTO BIOBÍO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),MATEMÁTICA,2,2
ALTO BIOBÍO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),ORIENTACIÓN,2,2
ALTO BIOBÍO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),RELIGIÓN,2,1
ALTO BIOBÍO,1,5,1º Y 2° MEDIO HC Y TP (MODIFICADO POR DECRETO 1264-2016),TECNOLOGÍA,2,2
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),ARTES,2,1
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),BIOLOGÍA DE LOS ECOSISTEMAS,3,1
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS DE LA SALUD,3,1
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS DEL EJERCICIO FÍSICO Y DEPORTIVO,3,1
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS PARA LA CIUDADANÍA,2,1
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN CIUDADANA,2,1
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN FÍSICA Y SALUD,2,1
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA,2,1
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),"GEOGRAFÍA, TERRITORIO Y DESAFÍOS SOCIOAMBIENTALES",3,1
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),GEOMETRÍA 3D,3,1
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),IDIOMA EXTRANJERO: INGLÉS,2,2
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),LENGUA Y LITERATURA,2,1
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),"LÍMITES, DERIVADAS E INTEGRALES",3,1
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),MATEMÁTICA,2,1
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),ORIENTACIÓN,2,2
ALTO BIOBÍO,1,5,3° Y 4° MEDIO HC Y TP (2019),RELIGIÓN,2,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),ARTES,2,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),CIENCIAS PARA LA CIUDADANÍA,2,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),COCINA CHILENA,3,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN CIUDADANA,2,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),EDUCACIÓN FÍSICA Y SALUD,2,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),ELABORACIÓN DE ALIMENTOS DE BAJA COMPLEJIDAD,3,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),ELABORACIÓN DE BEBIDAS ALCOHÓLICAS Y ANALCOHÓLICAS,3,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),ELABORACIÓN DE MENÚS Y CARTA,3,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),EMPRENDIMIENTO Y EMPLEABILIDAD,3,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),FILOSOFÍA,2,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),HIGIENE PARA LA ELABORACIÓN DE ALIMENTOS,3,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),IDIOMA EXTRANJERO: INGLÉS,2,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),INNOVACIÓN Y COCINA INTERNACIONAL,3,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),LENGUA Y LITERATURA,2,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),MATEMÁTICA,2,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),ORIENTACIÓN,2,2
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),PLANIFICACIÓN DE LA PRODUCCIÓN GASTRONÓMICA,3,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),"PREPARACIÓN, DISEÑO Y MONTAJE DE BUFFET",3,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),RECEPCIÓN Y ALMACENAMIENTO DE INSUMOS,3,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),RELIGIÓN,2,1
ALTO BIOBÍO,1,7,3° Y 4° MEDIO HC Y TP (2019),"SERVICIO DE COMEDORES, BARES Y SALONES",3,1
ALTO BIOBÍO,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ARTES VISUALES,2,4
ALTO BIOBÍO,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),CIENCIAS NATURALES,2,5
ALTO BIOBÍO,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),EDUCACIÓN FÍSICA Y SALUD,2,3
ALTO BIOBÍO,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,5
ALTO BIOBÍO,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),IDIOMA EXTRANJERO: INGLÉS,2,3
ALTO BIOBÍO,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),LENGUA INDÍGENA,2,2
ALTO BIOBÍO,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),LENGUAJE Y COMUNICACIÓN,2,8
ALTO BIOBÍO,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),MATEMÁTICA,2,5
ALTO BIOBÍO,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),MÚSICA,2,5
ALTO BIOBÍO,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),ORIENTACIÓN,2,7
ALTO BIOBÍO,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),RELIGIÓN,2,2
ALTO BIOBÍO,2,2,1° A 6° BÁSICO (NUEVAS BASES CURRICULARES),TECNOLOGÍA,2,4
ALTO BIOBÍO,2,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),ARTES VISUALES,2,1
ALTO BIOBÍO,2,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),CIENCIAS NATURALES,2,1
ALTO BIOBÍO,2,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),EDUCACIÓN FÍSICA Y SALUD,2,1
ALTO BIOBÍO,2,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,1
ALTO BIOBÍO,2,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),LENGUA Y CULTURA DE LOS PPOOAA MAPUCHE,2,1
ALTO BIOBÍO,2,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),LENGUAJE Y COMUNICACIÓN,2,1
ALTO BIOBÍO,2,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),MATEMÁTICA,2,1
ALTO BIOBÍO,2,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),MÚSICA,2,1
ALTO BIOBÍO,2,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),ORIENTACIÓN,2,1
ALTO BIOBÍO,2,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),RELIGIÓN,2,1
ALTO BIOBÍO,2,2,1° Y 2° BÁSICO - LENGUA Y CULTURA PPOOAA (5345/2021),TECNOLOGÍA,2,1
ALTO BIOBÍO,2,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),ARTES VISUALES,2,2
ALTO BIOBÍO,2,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),CIENCIAS NATURALES,2,2
ALTO BIOBÍO,2,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),EDUCACIÓN FÍSICA Y SALUD,2,1
ALTO BIOBÍO,2,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,2
ALTO BIOBÍO,2,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),LENGUA Y CULTURA DE LOS PPOOAA MAPUCHE,2,1
ALTO BIOBÍO,2,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),LENGUAJE Y COMUNICACIÓN,2,2
ALTO BIOBÍO,2,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),MATEMÁTICA,2,2
ALTO BIOBÍO,2,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),MÚSICA,2,1
ALTO BIOBÍO,2,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),ORIENTACIÓN,2,2
ALTO BIOBÍO,2,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),RELIGIÓN,2,1
ALTO BIOBÍO,2,2,3° Y 4° BÁSICO - LENGUA Y CULTURA PPOOAA (2201/2023),TECNOLOGÍA,2,2
ALTO BIOBÍO,2,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),ARTES VISUALES,2,1
ALTO BIOBÍO,2,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),CIENCIAS NATURALES,2,1
ALTO BIOBÍO,2,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),EDUCACIÓN FÍSICA Y SALUD,2,1
ALTO BIOBÍO,2,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),"HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",2,1
ALTO BIOBÍO,2,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),IDIOMA (INGLÉS),2,1
ALTO BIOBÍO,2,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),LENGUA Y CULTURA DE LOS PPOOAA MAPUCHE,2,1
ALTO BIOBÍO,2,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),LENGUAJE Y COMUNICACIÓN,2,1
ALTO BIOBÍO,2,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),MATEMÁTICA,2,1
ALTO BIOBÍO,2,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),MÚSICA,2,1
ALTO BIOBÍO,2,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),ORIENTACIÓN,2,1
ALTO BIOBÍO,2,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),RELIGIÓN,2,1
ALTO BIOBÍO,2,2,5° Y 6° BÁSICO - LENGUA Y CULTURA PPOOAA (4380/2023),TECNOLOGÍA,2,1
ALTO BIOBÍO,2,2,7° A 8° BÁSICO (MODIFICADO POR DECRETO 628 07/11/2016),ARTES VISUALES,2,1
